"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SHANK3|85358",0.56605755341058,8.7164447760625,5.76584509380549,1.19457579071999e-08,6.15568044114841e-07,9.41515444192036
"SH3D19|152503",0.600606264869065,10.3262372042502,5.76541422485881,1.19749973146778e-08,6.15568044114841e-07,9.41283040868399
"SIK2|23235",0.670730584663785,9.38299274002816,5.75798135250234,1.24905109798953e-08,6.36953135486096e-07,9.37276369930388
"RYR3|6263",1.04192679175281,3.77154979271048,5.74963168386265,1.30953920056405e-08,6.64451657028051e-07,9.32781124310486
"RGS6|9628",1.2557583608209,3.45905828024953,5.74852161366788,1.31779268283183e-08,6.66967821598259e-07,9.3218393934864
"HEPN1|641654",1.49761597760112,2.22022969463943,5.74749141119149,1.32549763339562e-08,6.6919450344375e-07,9.31629814967049
"TMEM100|55273",1.35721512635876,4.67826849427227,5.74595935568618,1.337037141896e-08,6.73341217355336e-07,9.30805921884307
"RNASEH2A|10535",-0.509690305104116,8.93918357678116,-5.7449796621064,1.34446743884109e-08,6.75403059536918e-07,9.30279177366664
"NMB|4828",0.807517783614289,6.28228821508642,5.74321669618758,1.35793969305122e-08,6.80482403114402e-07,9.29331503079472
"OVCH2|341277",0.917370495561709,1.05077511534826,5.73529523667499,1.42011341530231e-08,7.09881385007293e-07,9.25076634060777
"TENC1|23371",0.558648593187036,10.4595628814611,5.7342939508947,1.42816687155286e-08,7.12148726960287e-07,9.24539192992639
"MMD|23531",0.816650348281243,8.60426802106238,5.72827721696976,1.47750460983088e-08,7.33139235932011e-07,9.21311509081897
"PROL1|58503",1.84941889696987,2.41666448469218,5.72690410423871,1.48899462517652e-08,7.35883292338772e-07,9.20575334631754
"PAFAH1B3|5050",-0.72419687372644,9.6922271169028,-5.72674822093737,1.4903045189375e-08,7.35883292338772e-07,9.20491770246521
"RTKN2|219790",-0.721617203567195,7.15052473399089,-5.72605459335457,1.4961467114895e-08,7.36970563846833e-07,9.20119962377569
"CSF3|1440",1.06246011517872,1.06670107915668,5.72366656121537,1.51643128289454e-08,7.45149303936892e-07,9.18840210733903
"SCN11A|11280",0.881888362224889,2.90124230714885,5.71990591944596,1.54891896441685e-08,7.59270325293443e-07,9.16825862681282
"IQSEC3|440073",1.0113449768199,3.83959276465187,5.71894215665038,1.55735322422295e-08,7.61560773536078e-07,9.16309827906582
"SLC25A34|284723",0.627727604156835,3.73210186528442,5.71535775701889,1.58911572297387e-08,7.75220429195326e-07,9.14391302612484
"C12orf39|80763",1.3304027663292,1.3879676189573,5.71300128511625,1.61033971104416e-08,7.83685756011754e-07,9.13130615642474
"MXI1|4601",0.524507119166144,9.78299356682877,5.70449001349027,1.68932015876473e-08,8.18188674980668e-07,9.0858113234654
"C10orf108|414235",0.836703550526682,1.96697331500786,5.70036262570875,1.72896516187605e-08,8.35391401006696e-07,9.06377173330656
"ECT2|1894",-0.57810995732487,9.96237217607673,-5.69691447204519,1.76277873189893e-08,8.47683026776575e-07,9.04537031882963
"CX3CL1|6376",1.02241921041184,9.88806478915122,5.69474346909036,1.78439739243681e-08,8.56045621087279e-07,9.03378976527148
"CENPI|2491",-0.82724054970252,5.68070175358108,-5.69256268572187,1.80637309145417e-08,8.64539556418195e-07,9.02216110191526
"GABRE|2564",1.38102196179065,5.47320368393634,5.69174159865574,1.81471521851186e-08,8.66483716952184e-07,9.01778384692391
"SOX7|83595",0.713876817383034,6.94412034448103,5.69066015728323,1.82575972620875e-08,8.69706015461088e-07,9.0120195109984
"TMEM37|140738",0.920046046539795,7.28392078114009,5.69015481599037,1.83094305346161e-08,8.70127749233103e-07,9.00932626666878
"TCEAL7|56849",0.800855033219477,4.85042487517991,5.6892840470898,1.83990821320763e-08,8.72340556824086e-07,9.00468596856846
"KCNB1|3745",1.30760977507816,3.38504787039091,5.68800531275084,1.85315111686013e-08,8.76566457028818e-07,8.99787281284227
"NPR1|4881",1.06732323806917,7.3564242619296,5.68397243169637,1.8955269929514e-08,8.94520838515176e-07,8.97639460521932
"ZNF781|163115",0.65393157002339,4.31808851273423,5.68204720866252,1.91608747089133e-08,9.00027629888513e-07,8.96614621558264
"MYOCD|93649",0.993554139496349,2.99854542444139,5.68129143540812,1.92421794189146e-08,9.01754449851682e-07,8.9621239342652
"LCAT|3931",0.617407570364724,5.29714019071743,5.68048351809682,1.93294648710781e-08,9.03752924514958e-07,8.95782467932203
"FAM72A|729533",-0.853011085209302,4.64110769093173,-5.67701899391552,1.97081515001632e-08,9.19335315946552e-07,8.9393948823698
"FOS|2353",1.17364502361927,11.4120038846882,5.67446861803114,1.9991520326993e-08,9.30409951770052e-07,8.9258345353872
"C11orf82|220042",-0.628379654504033,7.11875303741735,-5.67275529288333,2.01841072470607e-08,9.3310090583482e-07,8.91672791538165
"RECQL4|9401",-0.855141026151514,8.11498769727734,-5.67272426443998,2.01876115957348e-08,9.3310090583482e-07,8.91656301701214
"HBA1|3039",1.92734315356342,3.23206672188626,5.66743326388488,2.07939130342212e-08,9.58935693343525e-07,8.88845644791512
"TNMD|64102",1.53985509546695,2.62287907611607,5.66684766896545,2.08620958318441e-08,9.59893477535645e-07,8.88534715630853
"LRRN3|54674",1.06359217305192,4.7237679607525,5.66534033177857,2.10386021217078e-08,9.65819727786792e-07,8.87734510716063
"GIPC2|54810",1.0351010602121,4.52397838599826,5.66354627193192,2.12505770529769e-08,9.7334373854642e-07,8.86782346212688
"MYH1|4619",1.04735522510519,1.22806742019594,5.6619615289516,2.14395473996857e-08,9.7757575924918e-07,8.85941502264714
"MYOC|4653",1.60946264756017,1.8533824634911,5.65890489450705,2.18086590664035e-08,9.92171466964806e-07,8.84320299908143
"TRDN|10345",1.25013016971644,1.58316442971858,5.65490190983071,2.23014090958548e-08,1.01231396220982e-06,8.82198375958665
"CPEB1|64506",0.990888568270174,3.40982370503481,5.64980726537723,2.29442196954902e-08,1.03916270186845e-06,8.79499766021974
"INHBA|3624",-1.06935537693798,7.86192973381565,-5.64823018341438,2.31468333462214e-08,1.0459991988711e-06,8.78664844042348
"SLC2A4|6517",1.3183715053815,4.51632488542977,5.64160540947198,2.40171163085487e-08,1.08050337703682e-06,8.75159956813187
"HSD17B6|8630",-0.887600054827397,6.0805309771349,-5.64069685154119,2.41389257557471e-08,1.08357550315987e-06,8.7467957087554
"CLDN11|5010",1.09671645114719,6.74340172390656,5.63936440568239,2.43186527679738e-08,1.08922815329121e-06,8.73975188852795
"AOC3|8639",1.09634410562813,9.51022826699146,5.63867162085246,2.44126126181319e-08,1.09102283102446e-06,8.73609016391657
"FBXO43|286151",-0.748932078865438,3.9549845907575,-5.63689767239936,2.46548190304746e-08,1.09942028914528e-06,8.7267158100946
"SORBS1|10580",0.989621749463009,10.0831920771717,5.63550937323196,2.48459992848944e-08,1.10292924042735e-06,8.71938128681277
"FLJ13197|79667",0.812352377382943,3.97436903196047,5.63514116818697,2.48969455606471e-08,1.10292924042735e-06,8.71743630025601
"TRPM3|80036",0.715129208070945,0.946934302506507,5.63425110536753,2.50205180563851e-08,1.10598338002515e-06,8.71273516076795
"CLEC3B|7123",1.10834638378956,7.25303648946881,5.63187366350691,2.53535234424882e-08,1.11826161676073e-06,8.70018130663157
"ABCA9|10350",1.33862120568222,5.90907153203265,5.63085986409197,2.54968322770432e-08,1.12213775967118e-06,8.69482951128256
"POU6F1|5463",0.505966290342259,7.17928735266472,5.62823492999915,2.58715581368404e-08,1.13615985787491e-06,8.68097671752513
"PLIN4|729359",1.96501254416843,8.54798110141159,5.62648730057282,2.61240071637446e-08,1.1447630411905e-06,8.67175708015569
"FAM72D|728833",-0.823620349198549,5.54837742782359,-5.62590026113504,2.62093425483946e-08,1.14602190041522e-06,8.6686607357493
"GPR133|283383",1.12810285382639,5.17621030713782,5.6244104926648,2.6427122336655e-08,1.15305407695168e-06,8.66080426769973
"ORC6L|23594",-0.793358680154622,6.52312417715123,-5.62344802544142,2.65687538388073e-08,1.15674069132614e-06,8.65572959759119
"CIDEA|1149",2.01008260663423,3.67191648076689,5.61791266543093,2.73977496052678e-08,1.18772471254528e-06,8.62655949995415
"PRCD|768206",0.671215183512957,2.60537292375057,5.61712053768654,2.75184198222774e-08,1.19040685748292e-06,8.6223873177774
"DGAT2|84649",1.16803202459202,9.11231422968617,5.6124621359016,2.8238591020955e-08,1.21895581070199e-06,8.59786215344572
"TRPM6|140803",1.06188790867055,3.08405081002672,5.60345601828783,2.96832216762371e-08,1.27858898475621e-06,8.55050036233468
"CNGA1|1259",1.07835456092122,3.55976193437691,5.60290735100293,2.9773515390922e-08,1.27975545454186e-06,8.54761725768539
"LOC399815|399815",-0.748858604495042,3.1790232908961,-5.60171417625077,2.9970797863356e-08,1.28550593801619e-06,8.54134832613856
"KPNA2|3838",-0.603293125707665,11.3249683620137,-5.60033872882252,3.01997948156221e-08,1.28986254439297e-06,8.53412325357685
"F10|2159",0.989223585159441,4.57545921641101,5.59992699897533,3.02686734994622e-08,1.29008272630866e-06,8.53196079866261
"SCN3B|55800",1.05056803571538,4.07073237629256,5.59593900958444,3.09437804940745e-08,1.31608579013138e-06,8.51102293787683
"AOC2|314",0.874323691838585,3.82622960574899,5.59482595474598,3.11348021430227e-08,1.31866960122488e-06,8.50518158473193
"BAI3|577",0.801538771704667,1.93409174044107,5.58908253252677,3.21388467886177e-08,1.35552281924076e-06,8.47505682150905
"CYR61|3491",0.831882714342258,11.4630076443791,5.58452272306119,3.29583227013748e-08,1.38719593157866e-06,8.45116041439889
"FANCI|55215",-0.577919360321364,9.71594119737465,-5.57777843702386,3.42077373885348e-08,1.43382120793144e-06,8.41584870053025
"SCN5A|6331",0.968842910591066,2.71098913624306,5.57608842643452,3.45279630238679e-08,1.44425332937646e-06,8.40700627979235
"RAPGEF3|10411",0.699067738771334,7.87504638299782,5.57350315528139,3.50234685830265e-08,1.46195901332654e-06,8.39348446022597
"ID4|3400",1.12226061927626,7.82455859636908,5.57009793628408,3.56866865672649e-08,1.48048559334893e-06,8.37568282132675
"GPR97|222487",0.939529519291147,2.83797389952417,5.56473852810843,3.67553055055305e-08,1.51650961662439e-06,8.34768538363431
"CAV1|857",0.933056774926745,10.6400390288886,5.56461766754171,3.67797590398901e-08,1.51650961662439e-06,8.34705429563392
"FAM54A|113115",-0.77982353330956,5.62581312763683,-5.56396503591468,3.69120784395433e-08,1.51887200814747e-06,8.34364671833097
"PLCXD3|345557",1.2976568446799,3.68313767581823,5.56349581031672,3.70074984828834e-08,1.51970954723321e-06,8.34119698323447
"LUZP2|338645",1.22372799326934,3.58779164695838,5.55409030546957,3.89715131463679e-08,1.59712203167656e-06,8.29213267100227
"SAA1|6288",1.7605094487911,7.97713342319103,5.55267959272348,3.92746930459016e-08,1.60629527417026e-06,8.28478018447146
"PROKR1|10887",0.789110607592309,0.806731023836251,5.54996649732756,3.98642266546334e-08,1.62711949319164e-06,8.270644635586
"MRGPRX2|117194",0.577247030532051,0.529236557351213,5.54359443114083,4.12828373243903e-08,1.67825510367928e-06,8.23747035414007
"WISP1|8840",-1.05606125524178,7.34116272379279,-5.54053516511759,4.19812306018551e-08,1.69982002706911e-06,8.22155562079529
"MESTIT1|317751",0.909328869490113,1.6777030242119,5.53952425673345,4.22145218644413e-08,1.70585428172777e-06,8.21629850595191
"IL6|3569",1.36264021737725,4.4181822247241,5.53315973292739,4.37124790250182e-08,1.76286680848903e-06,8.18322075117381
"TPO|7173",0.994286006818398,2.95178936356847,5.5314239862696,4.41298866659849e-08,1.77616213827607e-06,8.17420577544913
"CKS2|1164",-0.70279443222075,8.92030353871642,-5.52875229600413,4.47799444976875e-08,1.79874995308667e-06,8.16033485099131
"OXTR|5021",1.39953733049774,7.38957853061877,5.52798572780221,4.49681718384733e-08,1.80273393835622e-06,8.15635610631753
"PER1|5187",0.746339752751431,9.10964130394693,5.5270480969133,4.51994480330277e-08,1.80842455618309e-06,8.15149017826483
"CSN1S1|1446",1.18241642218581,0.852326857675467,5.52306083759765,4.61959166993665e-08,1.84101640468243e-06,8.13080637070269
"NCRNA00110|642976",1.00214027307544,1.8283186890569,5.51925351723267,4.71673144477965e-08,1.87235741371694e-06,8.11106879139852
"SFRP1|6422",1.60898045753634,9.90825977272405,5.51876859781358,4.7292452039848e-08,1.87365105977832e-06,8.10855581211239
"TPTE2P1|646405",0.725355194381067,2.5205453481027,5.51163732865717,4.9170404942662e-08,1.94424775012538e-06,8.07162314204188
"PLAC9|219348",1.13517865452986,5.53951761416026,5.50995152131363,4.96248207374977e-08,1.95839083007922e-06,8.06289880030258
"HIST1H2AM|8336",-0.961221456283871,3.13729888679115,-5.50932056610646,4.97959439400709e-08,1.96132078806758e-06,8.05963412986977
"KLHDC1|122773",0.579414091815393,5.67931122996753,5.50679716198481,5.04860713481751e-08,1.98079557062753e-06,8.0465810395366
"SHISA3|152573",0.976229105089018,2.02919687229903,5.50638060343772,5.06008859442387e-08,1.98146022425747e-06,8.04442678985023
"TUSC5|286753",2.25068455853316,5.14031160708499,5.50470745686844,5.10646098280842e-08,1.99311513325745e-06,8.03577555261014
"TSPAN7|7102",0.961810667826266,7.59975058753354,5.50459681933431,5.10954188273951e-08,1.99311513325745e-06,8.03520357102694
"CD36|948",1.57442727386059,9.76502608224843,5.50006219391572,5.23738174745432e-08,2.0351399899657e-06,8.01176924401171
"CCL14|6358",1.36936773377895,7.12409057117169,5.49357642339187,5.42564108647837e-08,2.10023143012915e-06,7.9782825253758
"SQLE|6713",-0.77960008391694,10.6063801102586,-5.49162404139284,5.48358746948751e-08,2.11861122747661e-06,7.96820928529227
"C16orf75|116028",-0.755075985761261,7.80702724264764,-5.48628820838978,5.64503660579024e-08,2.16857241146534e-06,7.94069605701492
"C14orf139|79686",0.900327008049984,6.55151576308183,5.48491678007904,5.68727259119264e-08,2.1806597274374e-06,7.93362851629202
"NUDT9P1|119369",0.514446816286822,1.50413631558075,5.47842223641637,5.89148851803291e-08,2.25469158880106e-06,7.90018150377217
"KIAA1211|57482",-1.02463198134669,6.85250299442374,-5.47510441967827,5.99854464857693e-08,2.2909700091723e-06,7.8831087590773
"DMGDH|29958",0.977708046187459,4.23463564087296,5.47396674804367,6.03568696794972e-08,2.29565480478325e-06,7.87725674557405
"C11orf53|341032",0.861780744104634,2.02949153873513,5.47371663408248,6.0438824941935e-08,2.29565480478325e-06,7.87597034663471
"MRGPRF|116535",0.856659508548326,6.38854345384861,5.47180576150866,6.10685396809993e-08,2.31522956150156e-06,7.86614403394817
"TDO2|6999",-1.19541889785378,4.97848117778375,-5.46987996667755,6.17096148946399e-08,2.33516103465792e-06,7.85624418042232
"C9orf100|84904",-0.5458959969514,6.78999271740207,-5.46937159248928,6.18799339570611e-08,2.33723743089683e-06,7.85363133733941
"LHFP|10186",0.673361787550401,9.31115793821703,5.46551578207053,6.31866756393811e-08,2.38214943821093e-06,7.83382126631414
"CYP1A1|1543",1.06191559681968,1.25189675895179,5.46418505316514,6.36438500378834e-08,2.3949251747527e-06,7.82698733937866
"KLF9|687",0.577988441486344,9.97280356931725,5.46324675471005,6.39681328865994e-08,2.40266205990576e-06,7.82216965047067
"DCT|1638",0.836554941948308,1.01963189558563,5.46282014867406,6.41161009667539e-08,2.40376011865173e-06,7.81997949564499
"LOC145820|145820",0.839528736170716,2.74266090448089,5.45960014025358,6.52437285302318e-08,2.43067995185526e-06,7.8034533570259
"USHBP1|83878",0.76216917271645,4.85511551482435,5.45941069180159,6.53106685074758e-08,2.43067995185526e-06,7.80248132484897
"FAM13A|10144",0.735663643257085,8.73327505134528,5.45940015551014,6.53143933716603e-08,2.43067995185526e-06,7.80242726559681
"PTH1R|5745",1.0054116690825,4.39767328574347,5.45586683507219,6.65752179554446e-08,2.46852616759703e-06,7.78430403956755
"MMRN1|22915",1.36560524199585,6.04455581051405,5.45440648368957,6.71031996768858e-08,2.48355443776701e-06,7.7768167108905
"HIST2H2AA3|8337",-0.956908846599077,9.12069617543521,-5.45159355216078,6.81316774204553e-08,2.51701790032321e-06,7.76239980524404
"TAL1|6886",0.698766603111819,5.56508588789681,5.44315795502515,7.13085267473771e-08,2.62164407053267e-06,7.71920653727426
"PKDCC|91461",0.894537601392564,6.83528277227705,5.44304447238064,7.13522293338356e-08,2.62164407053267e-06,7.71862588553098
"ASPRV1|151516",0.51925438576366,5.34580355689467,5.44174046885532,7.18562752155943e-08,2.63538096329657e-06,7.7119545471656
"PPAP2B|8613",0.588216484584514,10.3379298199812,5.44024867527253,7.24371476305326e-08,2.65188074824617e-06,7.70432427223318
"ROBO3|64221",0.789175948473593,5.52257177112241,5.43977015662119,7.26244360292947e-08,2.6539381000236e-06,7.70187713744336
"TSLP|85480",1.11557880846609,2.90590455494906,5.43806681486438,7.3294932041267e-08,2.67361423274856e-06,7.69316789083203
"EFCAB1|79645",1.18491273673397,3.01341983390913,5.43656235105928,7.38921361478219e-08,2.69055089264866e-06,7.68547760369125
"AASS|10157",0.67945521675818,7.55863207165818,5.43530242598395,7.43959005363841e-08,2.70403053206301e-06,7.67903882015674
"KLHL29|114818",0.902127173959957,6.15682969942253,5.43102176718451,7.61324878685291e-08,2.76219035286447e-06,7.65717299973441
"HCG2P7|80867",0.669661771089252,2.12596326788963,5.43049274762955,7.6349813769178e-08,2.76511982067443e-06,7.65447184316031
"KANK1|23189",0.636000704880432,9.70671751436747,5.42425994851744,7.89560693970544e-08,2.85440290168458e-06,7.62266562930237
"ACSM2A|123876",0.522037958620786,0.412989457802919,5.42381868066606,7.91438234958087e-08,2.85609038622575e-06,7.62041509823567
"EEPD1|80820",0.593287957348179,7.63994898691595,5.41812858283109,8.16040465228017e-08,2.93441193935012e-06,7.59140987677185
"SHE|126669",0.730363572726077,7.34271767336876,5.41512763902128,8.29312877485348e-08,2.97685092281753e-06,7.57612389507165
"RBP4|5950",1.82443023771843,5.86595014376898,5.4131089113985,8.38358785822381e-08,3.00399533079188e-06,7.56584544403581
"BRIP1|83990",-0.814499703515501,6.80488709338827,-5.41260788015196,8.40618690770308e-08,3.00677127113867e-06,7.56329496598899
"ANKRD53|79998",0.890707363162497,3.20344618140861,5.40986632809301,8.53089524098439e-08,3.04599601682062e-06,7.5493430663597
"LOC100302650|100302650",0.747008363536025,3.25225313097613,5.40782949479374,8.62470747790114e-08,3.0740704734174e-06,7.53898173597483
"PLCH2|9651",1.08174825231307,6.0652058365985,5.40667198373523,8.67846520700319e-08,3.0877948702246e-06,7.53309510330901
"LPL|4023",1.40553316425838,9.16310279141843,5.40625524637846,8.6978990146947e-08,3.08928009741218e-06,7.53097603025275
"GRRP1|79927",0.820911786319388,4.67470184636303,5.40177826831426,8.90935619616904e-08,3.15884266534925e-06,7.50822048769877
"ACSM5|54988",1.09865403585456,4.35563031674147,5.39832990065781,9.07562173416149e-08,3.20712174931633e-06,7.49070500819747
"C21orf29|54084",0.835831848595661,1.5569360857153,5.39800262458607,9.09155707761459e-08,3.20712174931633e-06,7.4890431931509
"RERGL|79785",1.45645858614703,3.40487529243613,5.39797200079539,9.09304956338639e-08,3.20712174931633e-06,7.48888769898333
"GPRASP1|9737",0.748331222638216,6.92092939389868,5.39568083749593,9.20538871935793e-08,3.23939586445626e-06,7.47725648477839
"TNFRSF10D|8793",0.829680286597271,5.71082648346182,5.39545453873051,9.21655726316032e-08,3.23939586445626e-06,7.4761079139931
"CAPN11|11131",0.962353865580952,3.47598232044069,5.39470396290429,9.25369468186729e-08,3.24681193820456e-06,7.47229871296831
"ADAMTS14|140766",-1.02813575162403,6.02088355155902,-5.38968094999483,9.50598899217934e-08,3.3241825148638e-06,7.44681931168112
"MMP13|4322",-1.86247243264926,6.95280819300669,-5.38933778382814,9.52346682450483e-08,3.3241825148638e-06,7.44507938876359
"TMEM195|392636",0.957420881202392,1.88434802639428,5.38776188247701,9.60413028221142e-08,3.34318541651154e-06,7.43709055763934
"DNASE1L3|1776",1.25678287371525,3.57200788693742,5.38762951655182,9.6109356009371e-08,3.34318541651154e-06,7.43641964356285
"GDF10|2662",1.34630260158016,3.71589541966423,5.38666818135644,9.66050118815732e-08,3.35466289115343e-06,7.43154744611726
"SILV|6490",0.713784630034284,5.49962642031133,5.38611845668227,9.68895584041444e-08,3.35878272241764e-06,7.42876171577657
"GPR44|11251",0.784029515976241,2.76288453528004,5.38573462217738,9.70887192595214e-08,3.3599335408701e-06,7.42681678953944
"PTGS2|5743",1.16592062819155,5.39855239133145,5.38307900497169,9.84775622412333e-08,3.40088968518705e-06,7.41336402552584
"C4orf12|404201",0.602253534557832,4.18894470741688,5.38283115521993,9.86081622724029e-08,3.40088968518705e-06,7.41210878632763
"PEAR1|375033",0.720214722732608,6.90218122518921,5.38081914752171,9.96745894439981e-08,3.43182323689412e-06,7.4019209133247
"DEFB132|400830",1.33210104886993,2.90164850001874,5.38014301784412,1.00035464135437e-07,3.43840063059751e-06,7.39849809541363
"AK5|26289",1.37219331641068,6.61977080478456,5.37784776633515,1.01269999712658e-07,3.47279367115056e-06,7.38688164588494
"ALDH1A2|8854",1.20014564830974,4.94734077385629,5.37764612613389,1.01379158293405e-07,3.47279367115056e-06,7.38586134743249
"NRXN1|9378",1.35251213895607,3.29967646551614,5.37621557987174,1.02156872564695e-07,3.48763218393297e-06,7.37862380387153
"GAS2|2620",0.830916502456063,3.37882081718699,5.37353178012737,1.03631556053408e-07,3.5163586980063e-06,7.36505048581221
"GABRD|2563",-0.909439262551698,5.1952462310617,-5.37147642324343,1.047748647e-07,3.54710223386538e-06,7.35465974714716
"HELLS|3070",-0.68285162855556,7.17566319974166,-5.37071261581133,1.05202848559943e-07,3.55564552436735e-06,7.35079929759387
"LTBP4|8425",0.657270503804404,9.50978276448014,5.36993133221516,1.05642378752394e-07,3.56454992973704e-06,7.3468510439123
"PLEKHM3|389072",0.543166979910678,8.14755047633005,5.36873928124691,1.06316429585246e-07,3.58132465383244e-06,7.34082797941007
"AQP1|358",0.768283585604353,11.4474976922429,5.36572526472612,1.08039377481212e-07,3.62729220084102e-06,7.32560459285666
"ASPA|443",1.02688170855966,3.14130408956314,5.36508512886805,1.0840877868255e-07,3.63366841792754e-06,7.32237236989936
"LRRTM4|80059",0.617387115961287,0.726677261529375,5.35744998102396,1.12910298621899e-07,3.77829586049645e-06,7.28384784480251
"NLGN1|22871",1.1351083667758,2.71424887284268,5.35369304958459,1.15191325919081e-07,3.84192486529126e-06,7.26491016083937
"EBF3|253738",0.911217724554966,5.97889474594337,5.35113796314348,1.16768111873766e-07,3.88810925145459e-06,7.252037664051
"E2F7|144455",-0.905860048337553,6.04394673007463,-5.35021575835326,1.17342343362259e-07,3.90081402523636e-06,7.24739300042867
"ZDHHC15|158866",0.867209618823775,5.39500581771308,5.34934876555316,1.17884692318911e-07,3.9124190098301e-06,7.24302708499532
"B3GALT1|8708",0.841481835031398,1.45847526439868,5.34698260195082,1.19377247469165e-07,3.95256005766369e-06,7.23111512090697
"CFHR1|3078",0.598248507057694,0.591268597983668,5.34669072434087,1.19562625894826e-07,3.95256005766369e-06,7.22964606035346
"GINS2|51659",-0.725570929563901,8.1126933330209,-5.34595298331732,1.20032427941132e-07,3.95774674864531e-06,7.22593323752164
"ADH1B|125",2.45116913273774,7.53259848487192,5.34515105661079,1.2054513429174e-07,3.96174714892251e-06,7.22189792473208
"PLK4|10733",-0.552944417208321,7.54550573376285,-5.34324365574861,1.21773163702417e-07,3.99562025795047e-06,7.21230208846473
"GLRA4|441509",0.727720427239155,0.774655724678656,5.34224424138437,1.22421443833107e-07,4.01039179676577e-06,7.20727545375675
"CXCL10|3627",-1.15523340450982,8.49787659045153,-5.34127805971085,1.23051347498615e-07,4.01928040434553e-06,7.20241679128603
"ADAMTS5|11096",0.94520879429701,8.19699951123552,5.34110643254628,1.23163568272358e-07,4.01928040434553e-06,7.20155381028948
"HYAL1|3373",0.796924700017856,5.1999163893639,5.34091573633559,1.2328837397375e-07,4.01928040434553e-06,7.20059497577159
"ASTN1|460",1.12618278497271,3.44085125607337,5.3358762939674,1.26631349467586e-07,4.12162647905352e-06,7.1752677520679
"IBSP|3381",-1.404908784667,4.1940677927514,-5.32852804003163,1.31663866885631e-07,4.27365701774283e-06,7.13837649794273
"TMEM178|130733",0.857810021169148,4.57744788858323,5.32819282642513,1.31898005440504e-07,4.27365701774283e-06,7.13669470835398
"FN1|2335",-0.961024538628594,15.9035271554165,-5.32813909784351,1.31935571058991e-07,4.27365701774283e-06,7.13642515747746
"S100P|6286",-1.82098778782696,7.48244415504505,-5.32678198735927,1.32887873947263e-07,4.2976278084063e-06,7.12961750405979
"TEPP|374739",0.638505729592266,0.813055261821401,5.32613406922255,1.33344873505612e-07,4.30552944835904e-06,7.1263679270486
"CXorf36|79742",0.651215149002372,8.62118542322898,5.32386862514583,1.34954777668234e-07,4.34490505018229e-06,7.11500866135778
"SCN4B|6330",0.898075181301645,7.16216941546106,5.32381432948582,1.34993592322285e-07,4.34490505018229e-06,7.11473646983858
"PELI2|57161",0.728255141996013,7.14025125298516,5.32289803449156,1.35650263967845e-07,4.35220220923777e-06,7.11014334557577
"SPRY2|10253",0.771971343469157,7.80923618916249,5.32084558126911,1.37132429138441e-07,4.39279434795527e-06,7.0998576373341
"SYN2|6854",1.29070802617745,4.32571513084699,5.31527953347656,1.4123135344732e-07,4.50982452766718e-06,7.07198228197336
"MPL|4352",0.514857368058961,3.84336935528039,5.31488616749682,1.41525484381176e-07,4.51209989180614e-06,7.070013284012
"GNG11|2791",0.664468724556026,8.83419546769615,5.31322498771433,1.42774156560355e-07,4.54475282950375e-06,7.06169971519636
"P2RX6|9127",0.833812099258022,1.90924174010241,5.30949069020402,1.45620249190579e-07,4.62081809539698e-06,7.04301975795433
"GRM8|2918",-0.811816290321166,3.06743545631315,-5.30458884427045,1.49439756657891e-07,4.72719980240471e-06,7.01851784405963
"KIF25|3834",0.848397942387786,1.75392011113671,5.30416393980894,1.49775376448768e-07,4.73042511108472e-06,7.01639494159269
"PROX1|5629",1.01954015533095,3.22266893791334,5.29544010945616,1.5682975076857e-07,4.93782006891089e-06,6.97284381238655
"PLXNA4|91584",1.10519504270236,7.22206733330356,5.29257023733293,1.59220019943782e-07,5.00529394994079e-06,6.9585313247205
"DUSP1|1843",0.859812731855827,11.1102743863906,5.28941008561674,1.61892894309148e-07,5.08142890742433e-06,6.9427794723982
"CLCA4|22802",1.18395259653725,1.88608362236808,5.28804585849031,1.63060154043469e-07,5.11014368205887e-06,6.93598213934697
"GPD1|2819",1.97021911713974,6.78813350837173,5.28647061778239,1.6441810623784e-07,5.12888222000782e-06,6.92813543819929
"CCNF|899",-0.512854722712961,8.97503826782847,-5.28588227709759,1.64928096429647e-07,5.12898511861474e-06,6.92520530852278
"MMRN2|79812",0.622894776456294,9.38506244056384,5.28094344486149,1.69270077286908e-07,5.22389133334369e-06,6.90062020268754
"C2orf40|84417",1.53690189236429,4.45272926600084,5.280145325588,1.6998206015708e-07,5.23787946404884e-06,6.89664922587115
"EMP1|2012",0.649422116110158,11.6282083644812,5.27842985216372,1.71522226016795e-07,5.2773061788906e-06,6.88811590893505
"IGFBP6|3489",0.930609595406927,7.18939388752878,5.2767681966369,1.73026959043873e-07,5.30747088764123e-06,6.87985274634766
"AADACL3|126767",0.50274507949399,0.326042894340303,5.27506253851941,1.74584837574614e-07,5.34715588002731e-06,6.87137326999111
"LDB2|9079",0.642053214092281,7.99370045211925,5.27433676363162,1.75251844132479e-07,5.35947671368887e-06,6.86776593604713
"MAMDC2|256691",1.12582897099057,6.3675553078541,5.27296505300482,1.76519231352405e-07,5.39009327108513e-06,6.86094934907347
"C3orf55|152078",1.05588692563765,3.7024994854723,5.27169566787738,1.7769998231508e-07,5.41797611742289e-06,6.85464272119476
